"id","code","collector_number","name","set_id","set_name","type","rarity","domains","energy","power","might","tags","illustrator","ability_text","image_url"
"sfd-120a-221","SFD-120a/221","120","Sivir, Ambitious","SFD","Spiritforged","Unit","Showcase","Body","6","3","7","","League Splash Team","[Deflect 2] (Opponents must pay :rb_rune_rainbow::rb_rune_rainbow: to choose me with a spell or Ability.) When I conquer after an attack, if you assigned 5 or more excess damage to enemy units, you may deal that much to an enemy unit.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/484adbe28bafadf0ac37d7787c916013bd106793-744x1039.png?accountingTag=RB"
"sfd-121-221","SFD-121/221","121","Black Market Broker","SFD","Spiritforged","Unit","Common","Chaos","3","","3","","Six More Vodka","When you play a card from face down, play a Gold gear token exhausted.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f167c95cea17981f20b767ff81c180aab8a383e2-744x1039.png?accountingTag=RB"
"sfd-122-221","SFD-122/221","122","Called Shot","SFD","Spiritforged","Spell","Common","Chaos","0","1","","","Kudos Productions","[Action] (Play on your turn or in showdowns.) [Repeat] :rb_rune_chaos: (You may pay the additional cost to repeat this spell's effect.) Look at the top 2 cards of your Main Deck. Draw one and recycle the other.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8fb07f0b3c0c697e324fb016f4cf7e4288aa4594-744x1039.png?accountingTag=RB"
"sfd-123-221","SFD-123/221","123","Corrupt Enforcer","SFD","Spiritforged","Unit","Common","Chaos","3","1","4","","Six More Vodka","When I move to a battlefield, discard 1. When I win a combat, draw 1.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3c0a6bf40b629fa038299329c1d803fc9fc8e61e-744x1039.png?accountingTag=RB"
"sfd-124-221","SFD-124/221","124","Doran's Ring","SFD","Spiritforged","Gear","Common","Chaos","1","","","","黯荧岛Dark Glow","[Equip] :rb_rune_chaos: (:rb_rune_chaos:: Attach this to a unit you control.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/054df5a11967b768430a2f763e1b5d4dbbac3b50-744x1039.png?accountingTag=RB"
"sfd-125-221","SFD-125/221","125","Fae Porter","SFD","Spiritforged","Unit","Common","Chaos","4","","4","","Kudos Productions","When I move to a battlefield, you may pay :rb_rune_chaos: to move a unit you control to the same battlefield.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/4d233b11d4efb2652d7ede556dd9f730903cdba9-744x1039.png?accountingTag=RB"
"sfd-126-221","SFD-126/221","126","Loyal Pup","SFD","Spiritforged","Unit","Common","Chaos","3","","3","","Kudos Productions","When you defend at a battlefield, you may move me there.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2f15c4508900636e1560fa0e8832aff6b3160d0f-744x1039.png?accountingTag=RB"
"sfd-127-221","SFD-127/221","127","Master Bingwen","SFD","Spiritforged","Unit","Common","Chaos","6","","6","","Kudos Productions","[Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for :rb_rune_rainbow: less, even if it's already attached.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/52c7f0fe49f24c29cb797613444f86a810292ec2-744x1039.png?accountingTag=RB"
"sfd-128-221","SFD-128/221","128","Overzealous Fan","SFD","Spiritforged","Unit","Common","Chaos","2","","2","","Six More Vodka","When I defend, you may kill me to move an attacking unit to its base.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/922d7f337fbf14f0d62d43f69ca2a1e7480dd022-744x1039.png?accountingTag=RB"
"sfd-129-221","SFD-129/221","129","Temptation","SFD","Spiritforged","Spell","Common","Chaos","2","","","","Polar Engine Studio","[Repeat] :rb_energy_2: (You may pay the additional cost to repeat this spell's effect.) Move an enemy unit to a location where there's a unit with the same controller.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/4d5075a540ff5e4a2daec598cb6400fbb6570673-744x1039.png?accountingTag=RB"
"sfd-130-221","SFD-130/221","130","Treasure Hunter","SFD","Spiritforged","Unit","Common","Chaos","2","","1","","Grafit Studio","When I move, play a Gold gear token exhausted.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c4e1bf257379b4612a1c58f0480480d9b698196c-744x1039.png?accountingTag=RB"
"sfd-131-221","SFD-131/221","131","Ancient Warmonger","SFD","Spiritforged","Unit","Uncommon","Chaos","5","","4","","Kudos Productions","[Accelerate] (You may pay :rb_energy_1::rb_rune_chaos: as an additional cost to have me enter ready.) I have [Assault] equal to the number of enemy units here. (+1 :rb_might: while I'm an attacker for each instance of Assault.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8ba05afcfbe6901fb4bdb736d5e61656a551f668-744x1039.png?accountingTag=RB"
"sfd-132-221","SFD-132/221","132","Beast Below","SFD","Spiritforged","Unit","Uncommon","Chaos","7","2","8","","Six More Vodka","When you play me, return another friendly unit and an enemy unit to their owners' hands.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/d27a56111c68c651099d7b73b22a54a825458857-744x1039.png?accountingTag=RB"
"sfd-133-221","SFD-133/221","133","Boots of Swiftness","SFD","Spiritforged","Gear","Uncommon","Chaos","3","","","","黯荧岛Dark Glow","[Equip] :rb_rune_chaos: (:rb_rune_chaos:: Attach this to a unit you control.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a8a8e977f7427227adac69b5d2db07f643d0df09-744x1039.png?accountingTag=RB"
"sfd-134-221","SFD-134/221","134","Cull","SFD","Spiritforged","Gear","Uncommon","Chaos","1","","","","黯荧岛Dark Glow","[Equip] :rb_rune_chaos: (:rb_rune_chaos:: Attach this to a unit you control.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/885ee56a4153b4f9fd064e9d24c9d55400e1291f-744x1039.png?accountingTag=RB"
"sfd-135-221","SFD-135/221","135","Factory Recall","SFD","Spiritforged","Spell","Uncommon","Chaos","1","","","","Kudos Productions","[Action] (Play on your turn or in showdowns.) Return a gear to its owner's hand.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/86bd2be6d0750e3444355bce229f83930825e968-744x1039.png?accountingTag=RB"
"sfd-136-221","SFD-136/221","136","Hard Bargain","SFD","Spiritforged","Spell","Uncommon","Chaos","2","","","","Wild Blue Studios","[Reaction] (Play any time, even before spells and abilities resolve.) [Repeat] :rb_energy_2: (You may pay the additional cost to repeat this spell's effect.) Counter a spell unless its controller pays :rb_energy_2:.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2b09887a6e0d2f109aefea62ca6744488794c233-744x1039.png?accountingTag=RB"
"sfd-137-221","SFD-137/221","137","Harpoon Squad","SFD","Spiritforged","Unit","Uncommon","Chaos","4","","4","","Six More Vodka","When I move from a battlefield, give me +2 :rb_might: this turn.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f50d32a202375bf09781ae578db107abe84937e0-744x1039.png?accountingTag=RB"
"sfd-138-221","SFD-138/221","138","Windsinger","SFD","Spiritforged","Unit","Uncommon","Chaos","2","","1","","Kudos Productions","Hidden (Hide now for :rb_rune_rainbow: to react with later for :rb_energy_0:.) When you play me, you may return another unit at a battlefield with 3 :rb_might: or less to its owner's hand.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e47c9a3956f8fbb77daa5fdb2ee433dd1772f247-744x1039.png?accountingTag=RB"
"sfd-139-221","SFD-139/221","139","Edge of Night","SFD","Spiritforged","Gear","Rare","Chaos","3","","","","黯荧岛Dark Glow","[Hidden] (Hide now for :rb_rune_rainbow: to react with later for :rb_energy_0:.) When you play this from face down, attach it to a unit you control (here). [Equip] :rb_rune_chaos: (:rb_rune_chaos:: Attach this to a unit you control.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b3e385162bf3566618bb58b7a866eef846beefba-744x1039.png?accountingTag=RB"
"sfd-140-221","SFD-140/221","140","Fizz, Trickster","SFD","Spiritforged","Unit","Rare","Chaos","3","1","3","","Six More Vodka","When you play me, you may play a spell from your trash with Energy cost no more than :rb_energy_3:, ignoring its Energy cost. Recycle that spell after you play it. (You must still pay its Power cost.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6d1c6615fb6ef5fb520a35b2ce76f8feee9167dc-744x1039.png?accountingTag=RB"
"sfd-141a-221","SFD-141a/221","141","Irelia, Graceful","SFD","Spiritforged","Unit","Showcase","Chaos","4","1","4","","League Splash Team","Your spells that choose me cost :rb_energy_1: or :rb_rune_rainbow: less.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/08419c2b5b7aa7e5f63854e324d5dabe0b5997a2-744x1039.png?accountingTag=RB"
"sfd-141-221","SFD-141/221","141","Irelia, Graceful","SFD","Spiritforged","Unit","Rare","Chaos","4","1","4","","League Splash Team","Your spells that choose me cost :rb_energy_1: or :rb_rune_rainbow: less.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/03b9d73a7ef02447d7f4b67381a76616249061cc-744x1039.png?accountingTag=RB"
"sfd-142-221","SFD-142/221","142","Jae Medarda","SFD","Spiritforged","Unit","Rare","Chaos","5","2","5","","Six More Vodka","When you choose me with a spell, draw 1.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/92eac6bb020a068d9c1668b59ecaaeab05112b3f-744x1039.png?accountingTag=RB"
"sfd-143a-221","SFD-143a/221","143","Sivir, Mercenary","SFD","Spiritforged","Unit","Showcase","Chaos","4","1","4","","League Splash Team","[Accelerate] (You may pay :rb_energy_1::rb_rune_chaos: as an additional cost to have me enter ready.) If you've spent at least :rb_rune_rainbow::rb_rune_rainbow: this turn, I have +2 :rb_might: and [Ganking]. (I can move from battlefield to battlefield.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6c0eeb81da597528625d458cb4c560298b5bea50-744x1039.png?accountingTag=RB"
"sfd-143-221","SFD-143/221","143","Sivir, Mercenary","SFD","Spiritforged","Unit","Rare","Chaos","4","1","4","","Six More Vodka","[Accelerate] (You may pay :rb_energy_1::rb_rune_chaos: as an additional cost to have me enter ready.) If you've spent at least :rb_rune_rainbow::rb_rune_rainbow: this turn, I have +2 :rb_might: and [Ganking]. (I can move from battlefield to battlefield.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/cb07b4adc6e301fae973ab13156028390facbad2-744x1039.png?accountingTag=RB"
"sfd-144-221","SFD-144/221","144","Spirit Wheel","SFD","Spiritforged","Gear","Rare","Chaos","2","","","","Six More Vodka","When you choose a friendly unit, you may pay :rb_energy_1: and exhaust this to draw 1.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/d83d994e6dc7949eb783da16f4bbdb64342a8dfb-744x1039.png?accountingTag=RB"
"sfd-145-221","SFD-145/221","145","Switcheroo","SFD","Spiritforged","Spell","Rare","Chaos","2","2","","","Kudos Productions","[Hidden] (Hide now for :rb_rune_rainbow: to react with later for :rb_energy_0:.) [Action] (Play on your turn or in showdowns.) Swap the Might of two units at the same battlefield this turn.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a4338f495feff5eee46d5349b5fded5e35e76176-744x1039.png?accountingTag=RB"
"sfd-146-221","SFD-146/221","146","Vex, Cheerless","SFD","Spiritforged","Unit","Rare","Chaos","5","1","5","","Envar Studio","While I'm in combat, friendly spells cost :rb_energy_1::rb_rune_rainbow: less to a minimum of :rb_energy_1:, and enemy spells cost :rb_energy_1::rb_rune_rainbow: more.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e9025578c7b5845a1a9c9a83e045bcbe71a76e71-744x1039.png?accountingTag=RB"
"sfd-147-221","SFD-147/221","147","Downwell","SFD","Spiritforged","Spell","Epic","Chaos","8","2","","","Kudos Productions","Return all units and gear to their owners' hands.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/950eff0d07ef1e25be46fdb340fe8510c551c159-744x1039.png?accountingTag=RB"
"sfd-148-221","SFD-148/221","148","Draven, Audacious","SFD","Spiritforged","Unit","Epic","Chaos","6","1","6","","Six More Vodka","[Deflect] (Opponents must pay :rb_rune_rainbow: to choose me with a spell or ability.) The first time I win a combat each turn, you score 1 point. When I die in combat, choose an opponent. They score 1 point.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8247622cbe90eadada8d0660ea31d146b1207a87-744x1039.png?accountingTag=RB"
"sfd-148a-221","SFD-148a/221","148","Draven, Audacious","SFD","Spiritforged","Unit","Showcase","Chaos","6","1","6","","League Splash Team","[Deflect] (Opponents must pay :rb_rune_rainbow: to choose me with a spell or ability.) The first time I win a combat each turn, you score 1 point. When I die in combat, choose an opponent. They score 1 point.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2b2c2a20cd22c8799b211dd4d7f95c95a8be33ea-744x1039.png?accountingTag=RB"
"sfd-149a-221","SFD-149a/221","149","Ezreal, Prodigy","SFD","Spiritforged","Unit","Showcase","Chaos","3","1","3","","League Splash Team","When you play me, discard 1, then draw 2. Optional additional costs you pay cost :rb_energy_1: or :rb_rune_rainbow: less.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b371832f41cd8b15cd4f29828081dd030c48d7ac-744x1039.png?accountingTag=RB"
"sfd-149-221","SFD-149/221","149","Ezreal, Prodigy","SFD","Spiritforged","Unit","Epic","Chaos","3","1","3","","Six More Vodka","When you play me, discard 1, then draw 2. Optional additional costs you pay cost :rb_energy_1: or :rb_rune_rainbow: less.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b48d6242ceb84c3eae7109317d51efaf1e56c9c3-744x1039.png?accountingTag=RB"
"sfd-150-221","SFD-150/221","150","Last Rites","SFD","Spiritforged","Gear","Epic","Chaos","3","","","","黯荧岛Dark Glow","[Equip] — :rb_rune_chaos:, Recycle 2 cards from your trash (Pay the cost: Attach this to a unit you control.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6cfab85030bff454262794e4fa12f11b5dc45a74-744x1039.png?accountingTag=RB"
"sfd-151-221","SFD-151/221","151","Bonds of Strength","SFD","Spiritforged","Spell","Common","Order","2","","","","Kudos Productions","[Reaction] (Play any time, even before spells and abilities resolve.) [Repeat] :rb_energy_2: (You may pay the additional cost to repeat this spell's effect.) Give two friendly units each +1 :rb_might: this turn.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/344034c00d9fad558e98a64efab0310ad4bac37c-744x1039.png?accountingTag=RB"
"sfd-152-221","SFD-152/221","152","Eminent Benefactor","SFD","Spiritforged","Unit","Common","Order","6","","5","","Six More Vodka","When I hold, play two Gold gear tokens exhausted.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8b1a3e89fc40bb81c44f0ee232a701d85a1f209f-744x1039.png?accountingTag=RB"
"sfd-153-221","SFD-153/221","153","Eye of the Herald","SFD","Spiritforged","Gear","Common","Order","1","","","","黯荧岛Dark Glow","[Equip] :rb_rune_order: (:rb_rune_order:: Attach this to a unit you control.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/fc3e26e0e4ff94de360f1163c41641daf81c1900-744x1039.png?accountingTag=RB"
"sfd-154-221","SFD-154/221","154","Guards!","SFD","Spiritforged","Spell","Common","Order","3","","","","Kudos Productions","[Hidden] (Hide now for :rb_rune_rainbow: to react with later for :rb_energy_0:.) Play a 2 :rb_might: Sand Soldier unit token. You may pay :rb_rune_order: to ready it.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/1dc4fef81d018c6cf14f0344b51ebcdec968aab9-744x1039.png?accountingTag=RB"
"sfd-155-221","SFD-155/221","155","Honest Broker","SFD","Spiritforged","Unit","Common","Order","2","","2","","Kudos Productions","[Deathknell] — Play a Gold gear token exhausted. (When I die, get the effect.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b3cc9bb93888f6f276f674baa16a0e53c724ae99-744x1039.png?accountingTag=RB"
"sfd-156-221","SFD-156/221","156","Laurent Duelist","SFD","Spiritforged","Unit","Common","Order","4","","3","","JiHun Lee","[Assault 2] (+2 :rb_might: while I'm an attacker.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/7b3410a1d9ee175c4853453798bcd5f09d2e217c-744x1039.png?accountingTag=RB"
"sfd-157-221","SFD-157/221","157","Royal Guard","SFD","Spiritforged","Unit","Common","Order","4","","2","","Kudos Productions","When you play me, play a 2 :rb_might: Sand Soldier unit token here.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/919d79a3f5a38c78476e6414a898a0dc7b385629-744x1039.png?accountingTag=RB"
"sfd-158-221","SFD-158/221","158","Sandshifter","SFD","Spiritforged","Unit","Common","Order","5","2","6","","Kudos Productions","When you play me, kill an enemy unit with 3 :rb_might: or less.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/57f72b30862074bb5d1f302e86ee3cec024cd980-744x1039.png?accountingTag=RB"
"sfd-159-221","SFD-159/221","159","Trusty Ramhound","SFD","Spiritforged","Unit","Common","Order","2","","2","","Kudos Productions","While you have another unit here, I have +1 :rb_might:.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0bd3f82ebe45a4dc09204582d06900916e6c0480-744x1039.png?accountingTag=RB"
"sfd-160-221","SFD-160/221","160","Zaun Punk","SFD","Spiritforged","Unit","Common","Order","3","","3","","Six More Vodka","You may kill a friendly gear as an additional cost to play me. When you play me, if you paid the additional cost, kill a gear.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/af4eec8bb065708bf790b940fa065ea3e735afa0-744x1039.png?accountingTag=RB"
"sfd-161-221","SFD-161/221","161","B.F. Sword","SFD","Spiritforged","Gear","Uncommon","Order","4","","","","黯荧岛Dark Glow","[Equip] :rb_rune_order: (:rb_rune_order:: Attach this to a unit you control.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/97cd20e414c7282abb18cf7691eb1a5a2435af90-744x1039.png?accountingTag=RB"
"sfd-162-221","SFD-162/221","162","Blood Money","SFD","Spiritforged","Spell","Uncommon","Order","2","","","","Kudos Productions","[Action] (Play on your turn or in showdowns.) Kill a unit at a battlefield with 2 :rb_might: or less. If it was an enemy unit, play a Gold gear token exhausted. If it was a friendly unit, play two Gold gear tokens exhausted.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0062fe2a96fc94bd8d85c01607a48e8619ed4e20-744x1039.png?accountingTag=RB"
"sfd-163-221","SFD-163/221","163","Deathgrip","SFD","Spiritforged","Spell","Uncommon","Order","2","","","","Polar Engine Studio","[Reaction] (Play any time, even before spells and abilities resolve.) Kill a friendly unit. If you do, give +:rb_might: equal to its Might to another friendly unit this turn. Draw 1.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/695304200c6fd3b287bd319ac564d31936b23d66-744x1039.png?accountingTag=RB"
"sfd-164-221","SFD-164/221","164","Drag Under","SFD","Spiritforged","Spell","Uncommon","Order","5","1","","","Kudos Productions","[Action] (Play on your turn or in showdowns.) I cost :rb_energy_2: less to play from anywhere other than your hand. Kill a unit at a battlefield.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2400881960412ada4c1d1066105f206b02f8998a-744x1039.png?accountingTag=RB"
"sfd-165-221","SFD-165/221","165","Glasc Mixologist","SFD","Spiritforged","Unit","Uncommon","Order","5","1","5","","Six More Vodka","[Deathknell] — You may play a unit with cost no more than :rb_energy_3: and no more than :rb_rune_rainbow: from your trash, ignoring its cost. (When I die, get the effect.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e7422fee71796aa61f8d9691d07654b901fc20f2-744x1039.png?accountingTag=RB"
"sfd-166-221","SFD-166/221","166","Rally the Troops","SFD","Spiritforged","Spell","Uncommon","Order","2","","","","Kudos Productions","[Action] (Play on your turn or in showdowns.) When a friendly unit is played this turn, buff it. (If it doesn't have a buff, it gets a +1 :rb_might: buff.) Draw 1.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/952476dd51338ff97774946ded134a2072b2e6c9-744x1039.png?accountingTag=RB"
"sfd-167-221","SFD-167/221","167","Unsung Hero","SFD","Spiritforged","Unit","Uncommon","Order","2","","2","","Six More Vodka","[Deathknell] — If I was [Mighty], draw 2. (When I die, get the effect. I'm Mighty while I have 5+ :rb_might:.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2a227ef7494af6409000c13c4f3d1094cec3a3a8-744x1039.png?accountingTag=RB"
"sfd-168-221","SFD-168/221","168","Vanguard Armory","SFD","Spiritforged","Gear","Uncommon","Order","7","1","","","Kudos Productions",":rb_exhaust:: Play three 1 :rb_might: Recruit unit tokens. (You may play them to different locations.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/4f4d735ff77ea599307e142196338d438fcedc05-744x1039.png?accountingTag=RB"
"sfd-169-221","SFD-169/221","169","Altar of Memories","SFD","Spiritforged","Gear","Rare","Order","2","","","","Kudos Productions","When a friendly unit dies, you may exhaust me to draw 1, then put a card from your hand on the top or bottom of your Main Deck.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3ddc94a035d793d48987c6fe5d65fa11ea25c808-744x1039.png?accountingTag=RB"
"sfd-170a-221","SFD-170a/221","170","Rek'Sai, Swarm Queen","SFD","Spiritforged","Unit","Showcase","Order","5","1","5","","League Splash Team","When I attack, you may reveal the top 2 cards of your Main Deck. You may banish one, then play it. If it is a unit, you may play it here. Recycle the rest.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a268cef6d06080055575bed86aca6db9d75359ac-744x1039.png?accountingTag=RB"
"sfd-170-221","SFD-170/221","170","Rek'Sai, Swarm Queen","SFD","Spiritforged","Unit","Rare","Order","5","1","5","","Six More Vodka","When I attack, you may reveal the top 2 cards of your Main Deck. You may banish one, then play it. If it is a unit, you may play it here. Recycle the rest.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/5470aaad3bdb7ff5d2e605b07d93cedb7254c54d-744x1039.png?accountingTag=RB"
"sfd-171-221","SFD-171/221","171","Renata Glasc, Industrialist","SFD","Spiritforged","Unit","Rare","Order","4","1","4","","League Splash Team","Your tokens enter ready.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/edacb8a82d840f2fe46233de9157319a1dc6361a-744x1039.png?accountingTag=RB"
"sfd-171a-221","SFD-171a/221","171","Renata Glasc, Industrialist","SFD","Spiritforged","Unit","Showcase","Order","4","1","4","","League Splash Team","Your tokens enter ready.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/358df43d50a3fc018a6e092acd5fbb3031e0033d-744x1039.png?accountingTag=RB"
"sfd-172-221","SFD-172/221","172","Sacred Shears","SFD","Spiritforged","Gear","Rare","Order","2","1","","","Polar Engine Studio","[Equip] :rb_rune_order: (:rb_rune_order:: Attach this to a unit you control.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/af1069aef68d413127dfa84e4e96b8d66a8720ca-744x1039.png?accountingTag=RB"
"sfd-173-221","SFD-173/221","173","Soraka, Wanderer","SFD","Spiritforged","Unit","Rare","Order","4","1","4","","Six More Vodka","I must be assigned combat damage last. If another unit you control here would die, if it has less Might than me, instead heal it, exhaust it, and recall it. (Send it to base. This isn't a move.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/91fd5050b8caded842ce22c1e473f237cd991efd-744x1039.png?accountingTag=RB"
"sfd-174-221","SFD-174/221","174","Trove Golem","SFD","Spiritforged","Unit","Rare","Order","8","2","9","","Envar Studio","When you play me, play four Gold gear tokens exhausted.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e5b0966cc00203db1036b6fa95360541f72ae131-744x1039.png?accountingTag=RB"
"sfd-175-221","SFD-175/221","175","Undertitan","SFD","Spiritforged","Unit","Rare","Order","6","1","5","","Kudos Productions","When you play me, give your other units +2 :rb_might: this turn. As I'm revealed from your deck, [Add] :rb_energy_2:.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/aa3bd795a1fa015b42bf64a2d588f527342c2a15-744x1039.png?accountingTag=RB"
"sfd-176-221","SFD-176/221","176","Xin Zhao, Vigilant","SFD","Spiritforged","Unit","Rare","Order","3","1","4","","JunHuan","[Tank] (I must be assigned combat damage first.) I enter ready if you have two or more other units in your base.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ec694ac53a49fd4419434cb144daaaf0f38da574-744x1039.png?accountingTag=RB"
"sfd-177a-221","SFD-177a/221","177","Azir, Sovereign","SFD","Spiritforged","Unit","Showcase","Order","4","","4","","League Splash Team","[Accelerate] (You may pay :rb_energy_1::rb_rune_order: as an additional cost to have me enter ready.) When I attack, you may move any number of your token units to this battlefield.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/62c75543213df186d3f05236fda6abe8992c948e-744x1039.png?accountingTag=RB"
"sfd-177-221","SFD-177/221","177","Azir, Sovereign","SFD","Spiritforged","Unit","Epic","Order","4","","4","","Six More Vodka","[Accelerate] (You may pay :rb_energy_1::rb_rune_order: as an additional cost to have me enter ready.) When I attack, you may move any number of your token units to this battlefield.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/088970936fc800bd2c4b36636734e16c83e1c8f9-744x1039.png?accountingTag=RB"
"sfd-178-221","SFD-178/221","178","Blade of the Ruined King","SFD","Spiritforged","Gear","Epic","Order","3","1","","","黯荧岛Dark Glow","[Equip] — :rb_rune_order:, Kill a friendly unit (Pay the cost: Attach this to a unit you control.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/26ab126258a15afd380c313e973f7469808ce55f-744x1039.png?accountingTag=RB"
"sfd-179-221","SFD-179/221","179","Corina Veraza","SFD","Spiritforged","Unit","Epic","Order","7","1","6","","Six More Vodka","[Accelerate] (You may pay :rb_energy_1::rb_rune_order: as an additional cost to have me enter ready.) When I move to a battlefield, play three 1 :rb_might: Recruit unit tokens here.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6b0f55aee4b4f9d0074c808e0fff00dcb7e35377-744x1039.png?accountingTag=RB"
"sfd-180a-221","SFD-180a/221","180","Fiora, Worthy","SFD","Spiritforged","Unit","Showcase","Order","3","","3","","League Splash Team","When a unit you control becomes [Mighty], you may pay :rb_rune_order: to ready it. (A unit is Mighty while it has 5+ :rb_might:.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e38428b921717edf676bd7f9628fc61b1355814c-744x1039.png?accountingTag=RB"
"sfd-180-221","SFD-180/221","180","Fiora, Worthy","SFD","Spiritforged","Unit","Epic","Order","3","","3","","League Splash Team","When a unit you control becomes [Mighty], you may pay :rb_rune_order: to ready it. (A unit is Mighty while it has 5+ :rb_might:.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/7339e76b7796242a15e97cfddbe04c32d5a05063-744x1039.png?accountingTag=RB"
"sfd-181-221","SFD-181/221","181","Mechanized Menace","SFD","Spiritforged","Legend","Rare","Fury | Mind","","","","","Pandart Studio","Your Mechs have [Shield]. (+1 :rb_might: while they're defenders.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f311115e4c527ce82010596ce462d4050a9201b2-744x1039.png?accountingTag=RB"
"sfd-182-221","SFD-182/221","182","Danger Zone","SFD","Spiritforged","Spell","Epic","Fury | Mind","1","1","","","Kudos Productions","[Reaction] (Play any time, even before spells and abilities resolve.) [Repeat] :rb_energy_1::rb_rune_rainbow: (You may pay the additional cost to repeat this spell's effect.) Give your Mechs +1 :rb_might: this turn.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c4652150ba885dd346b8f3622fd0e4ada7cf767f-744x1039.png?accountingTag=RB"
